name,class,rating,status,constituency,connection,officer,proposal,priority,zip,af14,af15,af16,af17,af18,cap14,cap15,cap16,cap17,cap18,city,state,latitude,longitude
"Harlan, Shanequia",1988,110000,Stewardship,Alumn,Not Connected,"Barela, Audreana",NA,,60072,94,139,86,93,119,10000,20000,20000,10000,20000,Ringwood,IL,42.405464,-88.30274
"Prakhine, Chumron",2001,110000,Annual Fund Leadership,Alumn,Very Connected,"al-Aboud, Mahdeeya",NA,,17333,187,529,315,307,448,20000,10000,20000,20000,20000,Hanover,PA,39.972985,-76.687826
"Cline, Sebastian",1955,NA,NA,Alumn,Modestly Connected,NA,499641,Athletics,41571,0,0,0,0,0,10000,10000,10000,10000,10000,Varney,KY,37.625031,-82.38704
"Hedberg, Ethan",1955,110000,Assessment,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",500168,Financial Aid,36083,27,392,117,106,299,10000,20000,20000,10000,20000,Tuskegee,AL,32.427987,-85.69542
"Marr, Yuh'Meace",2013,NA,NA,Alumn,Somewhat Connected,NA,499667,Residence Hall,07078,0,0,0,0,0,10000,10000,10000,10000,10000,Short Hills,NJ,40.73915,-74.32749
"al-Sami, Nu'ma",2013,110000,Assessment,Alumn,Somewhat Connected,"Barela, Audreana",NA,,00609,0,0,0,57,0,10000,20000,10000,10000,10000,Aibonito,PR,18.142002,-66.273278
"Trujillo, Alexander",1992,100000,Solicitation,Alumn,Connected,NA,NA,,11722,232,383,484,142,494,20000,10000,20000,20000,20000,Central Islip,NY,40.784874,-73.19924
"al-Salameh, Saalim",1987,NA,NA,Alumn,Connected,NA,NA,,16833,0,83,226,0,222,20000,10000,20000,20000,10000,Curwensville,PA,40.948433,-78.55176
"el-Abu, Gaitha",1976,110000,Stewardship,Alumn,Not Connected,"el-Jaffer, Zaahira",NA,,36790,113,237,0,188,87,10000,20000,10000,10000,20000,Stanton,AL,32.731866,-86.90004
"Churchill, Bryan",NA,100000,Not a Prospect,Parent,Modestly Connected,"Barela, Audreana",499518,Athletics,10519,0,0,0,0,0,10000,10000,10000,10000,10000,Croton Falls,NY,41.34598,-73.66199
"Dumas, Anissa",1994,NA,NA,Alumn,Not Connected,NA,NA,,23426,0,221,0,0,171,10000,10000,20000,10000,10000,Sanford,VA,37.93359,-75.67692
"Slay, Mychole",1998,110000,Cultivation,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",NA,,45113,113,196,125,169,159,20000,10000,20000,20000,20000,Clarksville,OH,39.397066,-83.98239
"Hefner, Thomas",1976,110000,Cultivation,Alumn,Very Connected,NA,NA,,21836,338,194,357,281,259,20000,20000,20000,20000,20000,Manokin,MD,38.073294,-75.734412
"Lee, Stephanie",1982,110000,Cultivation,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,38622,175,570,181,332,391,20000,20000,20000,10000,20000,Crowder,MS,34.172051,-90.13765
"Chang, Alyssa",1966,110000,Not a Prospect,Alumn,Not Connected,NA,NA,,21144,141,116,22,218,33,10000,20000,10000,10000,20000,Severn,MD,39.130224,-76.69142
"al-Koroma, Zaahir",1965,110000,Solicitation,Alumn,Somewhat Connected,"Barela, Audreana",NA,,19088,187,0,0,237,0,10000,20000,10000,10000,20000,Wayne,PA,39.934047,-75.405987
"Hernandez, Eduardo",1960,110000,Cultivation,Alumn,Not Connected,"al-Aboud, Mahdeeya",499751,Financial Aid,98833,280,0,0,238,0,10000,20000,10000,10000,20000,Mazama,WA,48.634796,-120.47681
"Johnson, Ryan",1977,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",499801,Athletics,80946,158,0,38,97,0,10000,20000,10000,10000,10000,Colorado Springs,CO,38.82469,-104.562027
"Gonzales, Kate",1992,100000,Annual Fund Leadership,Alumn,Somewhat Connected,"Barela, Audreana",NA,,33073,0,0,0,0,0,10000,10000,10000,10000,10000,Pompano Beach,FL,26.305433,-80.18287
"Shcharbakou, Haydin",1993,100000,Not a Prospect,Alumn,Modestly Connected,NA,NA,,60679,27,213,123,18,210,10000,10000,20000,10000,20000,Chicago,IL,41.811929,-87.68732
"Sharp, Jeffrey",2016,NA,NA,Alumn,Not Connected,NA,NA,,47338,0,128,276,0,271,20000,10000,20000,20000,10000,Eaton,IN,40.339779,-85.34956
"Harmon, Madison",1985,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,32465,0,0,104,0,109,20000,10000,20000,20000,10000,Wewahitchka,FL,30.045471,-85.22822
"Villers, Joshua",1987,110000,Assessment,Alumn,Connected,NA,NA,,37396,135,25,24,171,0,10000,20000,10000,10000,20000,Whiteside,TN,34.994156,-85.48755
"Delgado, Samuel",1952,110000,Not a Prospect,Alumn,Connected,"el-Jaffer, Zaahira",NA,,55555,297,467,349,344,415,20000,20000,20000,20000,20000,Young America,MN,44.805487,-93.766524
"el-Elbaz, Quraish",NA,110000,Assessment,Parent,Somewhat Connected,NA,NA,,17333,6,241,36,137,147,10000,10000,20000,10000,20000,Hanover,PA,39.972985,-76.687826
"Evans, Shannon",2015,NA,NA,Alumn,Very Connected,NA,NA,,76550,0,193,0,0,208,10000,10000,20000,10000,10000,Lampasas,TX,31.06639,-98.19192
"al-Abdul, Hazeela",1968,NA,NA,Alumn,Connected,NA,NA,,97371,95,0,0,0,0,10000,20000,10000,10000,10000,Rickreall,OR,44.964115,-123.20681
"Cournoyer, Savanna",2013,110000,Cultivation,Alumn,Very Connected,NA,500251,Financial Aid,13646,23,364,68,160,239,10000,20000,20000,10000,20000,Hammond,NY,44.444242,-75.69227
"el-Salehi, Awni",1983,110000,Cultivation,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",500136,Financial Aid,42164,115,300,64,201,182,10000,20000,20000,10000,20000,Scottsville,KY,36.767969,-86.1813
"Baltierra, Zachary",1976,NA,NA,Alumn,Modestly Connected,NA,NA,,95209,0,0,0,0,0,10000,10000,10000,10000,10000,Stockton,CA,38.035499,-121.34378
"Mccarty, Christopher",1994,110000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",500099,Athletics,66501,516,94,213,491,51,20000,20000,10000,20000,20000,McFarland,KS,39.053241,-96.23893
"el-Akbari, Fikra",1978,110000,Solicitation,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",500141,Professorship,20053,13,251,68,97,182,10000,10000,20000,10000,20000,Washington,DC,38.893311,-77.014647
"Clift, Teran",1992,NA,NA,Alumn,Somewhat Connected,NA,500020,Athletics,92074,514,203,372,381,243,20000,20000,10000,20000,20000,Poway,CA,33.016928,-116.846046
"el-Asad, Naqiyya",1957,100000,Not a Prospect,Alumn,Very Connected,NA,NA,,14172,29,0,0,0,0,10000,20000,10000,10000,10000,Wilson,NY,43.307288,-78.83368
"el-Muhammed, Burhaan",1971,100000,Assessment,Alumn,Somewhat Connected,NA,NA,,60456,0,138,59,0,209,10000,10000,20000,10000,10000,Hometown,IL,41.730533,-87.73198
"Horvath, Amalie",1985,NA,NA,Alumn,Somewhat Connected,NA,NA,,11714,76,0,0,119,0,10000,20000,10000,10000,10000,Bethpage,NY,40.740662,-73.48631
"Moore, Malca",1988,NA,NA,Alumn,Modestly Connected,NA,500501,Math/Science Center,68028,282,554,494,309,566,20000,10000,20000,20000,20000,Gretna,NE,41.118694,-96.25535
"Taylor, Shalyn",1970,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,94923,96,0,39,61,0,10000,20000,10000,10000,10000,Bodega Bay,CA,38.347701,-123.05869
"Lee, Khyla",1993,110000,Assessment,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,13755,1016,546,621,945,452,20000,20000,20000,20000,20000,Downsville,NY,42.086268,-75.00691
"Zilm, Tien",1992,100000,Not a Prospect,Alumn,Very Connected,NA,NA,,52037,0,0,0,0,0,10000,10000,10000,10000,10000,Delmar,IA,41.967074,-90.63216
"Dylewski, Anthony",2015,110000,Solicitation,Alumn,Connected,"Barela, Audreana",NA,,66501,18,370,158,66,320,20000,10000,20000,10000,20000,McFarland,KS,39.053241,-96.23893
"Baker, Alison",2008,110000,Cultivation,Alumn,Not Connected,"al-Aboud, Mahdeeya",NA,,79301,384,467,409,369,441,20000,20000,20000,20000,20000,Earth,TX,34.230527,-102.41085
"Norman, Brooks",2005,NA,NA,Alumn,Very Connected,NA,NA,,36083,273,314,348,209,352,20000,20000,20000,20000,20000,Tuskegee,AL,32.427987,-85.69542
"al-Baksh, Hamda",1989,110000,Cultivation,Alumn,Connected,"el-Jaffer, Zaahira",NA,,11714,344,86,118,329,36,10000,20000,10000,20000,20000,Bethpage,NY,40.740662,-73.48631
"el-Omer, Shaamil",NA,NA,NA,Parent,Modestly Connected,NA,499869,Residence Hall,89834,0,0,119,0,79,20000,10000,10000,20000,10000,Tuscarora,NV,41.328852,-116.12251
"Barela, Austin",1987,110000,Assessment,Alumn,Modestly Connected,"Barela, Audreana",500099,Financial Aid,74036,0,264,96,30,225,10000,10000,20000,10000,10000,Inola,OK,36.145085,-95.51443
"Unwin, Sigurd",2009,110000,Cultivation,Alumn,Connected,"al-Aboud, Mahdeeya",NA,,96092,161,530,367,195,509,20000,10000,20000,20000,20000,Vina,CA,39.941595,-122.03746
"Foster, Kevin",NA,NA,NA,Parent,Connected,NA,500241,Financial Aid,76424,461,332,302,464,265,20000,20000,20000,20000,20000,Breckenridge,TX,32.761058,-98.92225
"Harvey, Christian",1966,NA,NA,Alumn,Not Connected,NA,NA,,14505,47,0,0,94,0,10000,20000,10000,10000,10000,Marion,NY,43.160635,-77.16948
"al-Ayoob, Taaha",1953,110000,Assessment,Alumn,Connected,NA,NA,,40473,0,0,0,0,0,10000,20000,10000,10000,10000,Renfro Valley,KY,37.345751,-84.31614
"el-Nour, Musaddiq",1953,100000,Assessment,Alumn,Modestly Connected,NA,500154,Math/Science Center,79991,214,267,413,124,383,20000,10000,20000,20000,20000,El Paso,TX,31.694842,-106.299987
"Mckay, Malynda",2015,110000,Assessment,Alumn,Very Connected,"al-Aboud, Mahdeeya",500248,Math/Science Center,59821,248,365,282,269,331,20000,20000,20000,20000,20000,Arlee,MT,47.169203,-114.05215
"Coomber, Shaila",NA,110000,Assessment,Parent,Very Connected,NA,NA,,92339,317,173,313,304,214,20000,20000,20000,20000,20000,Forest Falls,CA,34.087114,-116.923
"Perez, Ricardo",1994,NA,NA,Alumn,Connected,NA,NA,,76888,225,0,125,179,0,20000,20000,10000,20000,10000,Voss,TX,31.589203,-99.62601
"Roush, Chrystle",1968,100000,Not a Prospect,Alumn,Not Connected,"Barela, Audreana",499617,Athletics,21836,28,0,0,24,0,10000,20000,10000,10000,10000,Manokin,MD,38.073294,-75.734412
"Abbott, Kevin",1967,NA,NA,Alumn,Not Connected,NA,NA,,32425,42,147,0,136,25,10000,20000,10000,10000,20000,Bonifay,FL,30.838337,-85.67495
"Johnson, Misheck",NA,110000,Assessment,Parent,Somewhat Connected,"al-Aboud, Mahdeeya",NA,,07054,435,771,547,513,681,20000,20000,20000,20000,20000,Parsippany,NJ,40.860149,-74.4171
"al-Ali, Muthanna",1964,NA,NA,Alumn,Very Connected,NA,NA,,84729,103,0,62,66,6,10000,20000,10000,20000,10000,Glendale,UT,37.351773,-112.61182
"Domer, Madeleine",1988,110000,Stewardship,Alumn,Connected,"el-Jaffer, Zaahira",499881,Professorship,41139,136,0,0,214,0,10000,20000,10000,10000,20000,Flatwoods,KY,38.52032,-82.72175
"Pacheco, Courtlandt",NA,NA,NA,Parent,Modestly Connected,NA,NA,,68130,0,23,0,0,8,10000,10000,20000,10000,10000,Omaha,NE,41.240036,-96.18017
"al-Saleh, Aaish",1956,NA,NA,Alumn,Very Connected,NA,NA,,47337,331,108,405,202,251,20000,10000,20000,20000,20000,Dunreith,IN,39.802917,-85.43806
"al-Husain, Ishaaq",NA,NA,NA,Parent,Modestly Connected,NA,NA,,70577,49,534,125,287,349,20000,10000,20000,10000,20000,Port Barre,LA,30.549089,-91.93006
"Bjorge, Sarah",1954,110000,Cultivation,Alumn,Connected,NA,NA,,94580,330,352,236,366,268,20000,20000,20000,20000,20000,San Lorenzo,CA,37.678531,-122.13199
"Lucas, Ashley",2006,110000,Assessment,Alumn,Very Connected,"el-Jaffer, Zaahira",500122,Athletics,02808,0,317,49,0,253,10000,10000,20000,10000,10000,Bradford,RI,41.402009,-71.74785
"Young, Olivia",1970,110000,Assessment,Alumn,Very Connected,NA,500309,Professorship,07054,234,438,275,289,369,20000,20000,20000,20000,20000,Parsippany,NJ,40.860149,-74.4171
"el-Huda, Mahuroos",1973,100000,Not a Prospect,Alumn,Modestly Connected,NA,500067,Athletics,84729,191,86,285,121,191,20000,10000,20000,20000,10000,Glendale,UT,37.351773,-112.61182
"al-Yousif, Rushdi",1955,110000,Stewardship,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",NA,,50426,108,0,0,123,0,10000,20000,10000,10000,20000,Carpenter,IA,43.414156,-93.01693
"Kim, Priscilla",NA,100000,Stewardship,Parent,Modestly Connected,NA,499512,Athletics,14025,0,0,0,0,0,10000,10000,10000,10000,10000,Boston,NY,42.627312,-78.73768
"el-Wakim, Mutee'a",1998,NA,NA,Alumn,Modestly Connected,NA,NA,,50546,324,0,145,249,0,20000,20000,10000,20000,20000,Havelock,IA,42.836636,-94.70587
"al-Hadi, Sundus",2002,NA,NA,Alumn,Not Connected,NA,NA,,19963,23,26,0,121,0,10000,20000,10000,10000,20000,Milford,DE,38.922806,-75.41449
"Barton, Sherri",NA,100000,Not a Prospect,Parent,Not Connected,NA,NA,,11722,0,13,0,0,48,10000,10000,20000,10000,10000,Central Islip,NY,40.784874,-73.19924
"Asmarzadeh, Thanh Huong",1976,100000,Annual Fund Leadership,Alumn,Very Connected,"Barela, Audreana",NA,,01601,0,100,0,0,106,10000,10000,20000,10000,10000,Worcester,MA,42.265275,-71.879415
"Walters, Victor",NA,NA,NA,Parent,Modestly Connected,NA,499280,Athletics,18104,0,0,0,0,0,10000,10000,10000,10000,10000,Allentown,PA,40.601996,-75.52104
"Cox, Mckayla",NA,110000,Assessment,Parent,Connected,"el-Jaffer, Zaahira",NA,,60072,144,215,117,214,154,20000,20000,20000,10000,20000,Ringwood,IL,42.405464,-88.30274
"Martinez, Librado",1954,100000,Annual Fund Leadership,Alumn,Very Connected,NA,499246,Athletics,95592,0,0,0,0,0,10000,10000,10000,10000,10000,Vallejo,CA,38.098737,-122.271251
"Overstreet, Loretta",1995,100000,Assessment,Alumn,Modestly Connected,NA,NA,,06199,173,0,211,0,34,20000,10000,10000,20000,10000,Hartford,CT,41.927447,-72.680386
"Morales, Esmeralda",2005,110000,Solicitation,Alumn,Somewhat Connected,"al-Aboud, Mahdeeya",NA,,93312,235,325,404,224,388,20000,10000,20000,20000,20000,Bakersfield,CA,35.39068,-119.18583
"el-Hasen, Aaisha",1990,110000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,500023,Residence Hall,64155,273,134,220,219,157,20000,20000,20000,20000,20000,Kansas City,MO,39.276828,-94.57344
"Garcia, Jose",2013,100000,Not a Prospect,Alumn,Very Connected,NA,NA,,60527,0,0,0,0,0,10000,10000,10000,10000,10000,Hinsdale,IL,41.839679,-88.088716
"al-Salahuddin, Hamna",1959,100000,Not a Prospect,Alumn,Connected,NA,NA,,05860,137,151,182,122,174,20000,10000,20000,20000,20000,Orleans,VT,44.815511,-72.15478
"Duong, Laneece",1980,100000,Annual Fund Leadership,Alumn,Somewhat Connected,"Barela, Audreana",NA,,74331,139,107,251,75,198,20000,10000,20000,20000,10000,Afton,OK,36.618326,-94.93424
"Garcia, Mariana",NA,NA,NA,Parent,Connected,NA,499868,Professorship,06901,145,0,0,134,0,10000,20000,10000,10000,10000,Stamford,CT,41.051996,-73.53903
"el-Badie, Arkaan",1974,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,63056,46,110,341,0,284,20000,10000,20000,20000,10000,Leslie,MO,38.404826,-91.22652
"Johnson, Fermin",1975,100000,Not a Prospect,Alumn,Modestly Connected,NA,499880,Residence Hall,38622,162,0,265,17,112,20000,10000,10000,20000,10000,Crowder,MS,34.172051,-90.13765
"Bustos-Abarca, Cristian",NA,100000,Annual Fund Leadership,Parent,Somewhat Connected,NA,500119,Financial Aid,37052,455,183,397,350,254,20000,20000,20000,20000,20000,Cunningham,TN,36.371609,-87.4039
"al-Moussa, Sulaimaan",1953,110000,Assessment,Alumn,Connected,"Barela, Audreana",NA,,63546,0,0,0,32,0,10000,20000,10000,10000,10000,Greentop,MO,40.335091,-92.52631
"al-Hosseini, Khulood",1991,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,94580,0,63,0,0,0,10000,10000,10000,10000,10000,San Lorenzo,CA,37.678531,-122.13199
"Jilg, Taisia",1977,110000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,54020,443,537,480,460,504,20000,20000,20000,20000,20000,Osceola,WI,45.299735,-92.64222
"Taimanglo, Marylyn",1989,NA,NA,Alumn,Very Connected,NA,NA,,21040,210,0,170,67,0,20000,10000,10000,20000,10000,Edgewood,MD,39.427058,-76.30183
"Browne, Hop",1959,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",499760,Residence Hall,11714,301,0,0,242,0,10000,20000,10000,10000,20000,Bethpage,NY,40.740662,-73.48631
"Perry, Shawn",1961,110000,Assessment,Alumn,Not Connected,"Barela, Audreana",NA,,20011,93,0,0,189,0,10000,20000,10000,10000,10000,Washington,DC,38.95211,-77.02097
"Ramos-Servin, Brenda",1998,NA,NA,Alumn,Somewhat Connected,NA,NA,,95634,0,0,0,0,0,10000,10000,10000,10000,10000,Georgetown,CA,38.930207,-120.78557
"Lizama, Berenice",2007,100000,Not a Prospect,Alumn,Very Connected,NA,NA,,68028,288,130,314,188,218,20000,20000,20000,20000,20000,Gretna,NE,41.118694,-96.25535
"Roberson, Radu",NA,100000,Annual Fund Leadership,Parent,Not Connected,NA,NA,,49881,78,38,111,53,79,20000,10000,10000,20000,10000,Sagola,MI,46.085875,-87.99607
"Robbins, Camry",1989,110000,Cultivation,Alumn,Modestly Connected,NA,499831,Professorship,23455,0,0,0,34,0,10000,20000,10000,10000,20000,Virginia Beach,VA,36.889797,-76.1426
"Robinson, Yudania-Marie",1970,110000,Cultivation,Alumn,Somewhat Connected,"Barela, Audreana",NA,,51022,261,115,114,219,83,10000,20000,10000,10000,20000,Granville,IA,42.974759,-95.86981
"Portillo Arzaga, Ryan",NA,100000,Not a Prospect,Parent,Somewhat Connected,NA,NA,,13338,0,225,104,0,248,20000,10000,20000,10000,10000,Forestport,NY,43.506153,-75.07355
"Morgan, Brittany",1985,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,95442,239,298,253,246,277,20000,20000,20000,20000,20000,Glen Ellen,CA,38.367948,-122.52468
"Macneill, Srish",NA,NA,NA,Parent,Connected,NA,NA,,42202,164,211,70,220,122,10000,20000,20000,10000,20000,Adairville,KY,36.681441,-86.85365
"al-Malek, Shajee'a",1964,110000,Cultivation,Alumn,Somewhat Connected,NA,499948,Professorship,01522,0,53,0,0,0,10000,10000,10000,10000,10000,Jefferson,MA,42.369658,-71.87418
"Stiefel, Saul",1982,NA,NA,Alumn,Somewhat Connected,NA,NA,,06901,0,53,91,0,146,20000,10000,20000,20000,10000,Stamford,CT,41.051996,-73.53903
"Dorrell, Kailey",1980,100000,Not a Prospect,Alumn,Modestly Connected,NA,499625,Math/Science Center,65486,0,0,0,0,0,10000,10000,10000,10000,10000,Iberia,MO,38.10273,-92.30496
"Burciaga, David",1961,110000,Assessment,Alumn,Connected,NA,NA,,99350,298,342,240,330,274,20000,20000,20000,20000,20000,Prosser,WA,46.208571,-119.74507
"el-Momin, Maisara",1959,NA,NA,Alumn,Not Connected,NA,NA,,30455,520,374,451,487,372,20000,20000,20000,20000,20000,Rocky Ford,GA,32.697762,-81.81036
"Strother, Elida",1985,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,95608,72,0,90,0,0,20000,10000,10000,20000,10000,Carmichael,CA,38.628371,-121.32702
"Sedillo, Cheyenne",2005,NA,NA,Alumn,Somewhat Connected,NA,500057,Athletics,13755,143,126,291,69,235,20000,10000,20000,20000,10000,Downsville,NY,42.086268,-75.00691
"Chilcott, Carlos",1963,NA,NA,Alumn,Very Connected,NA,NA,,21727,0,0,0,0,0,10000,10000,10000,10000,10000,Emmitsburg,MD,39.695328,-77.32721
"el-Hoque, Khawla",1989,110000,Assessment,Alumn,Not Connected,NA,500411,Residence Hall,94615,18,489,218,151,410,20000,10000,20000,20000,20000,Oakland,CA,37.806677,-122.30038
"Jordan Jr, Jay",1969,110000,Assessment,Alumn,Not Connected,"el-Jaffer, Zaahira",NA,,52752,498,498,316,563,354,20000,20000,20000,20000,20000,Grandview,IA,41.277239,-91.18897
"Hiatt, Latisha",1953,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,07962,279,218,249,260,218,20000,20000,20000,20000,20000,Morristown,NJ,40.867331,-74.578269
"Shirley, Courtni",1970,NA,NA,Alumn,Modestly Connected,NA,NA,,07457,266,0,37,117,0,10000,20000,10000,20000,10000,Riverdale,NJ,40.990032,-74.31023
"Puentes, Yelitza",1968,NA,NA,Alumn,Modestly Connected,NA,499926,Financial Aid,60511,201,93,0,257,0,10000,20000,10000,10000,20000,Big Rock,IL,41.75537,-88.54865
"Hunter, Devon",1996,NA,NA,Alumn,Somewhat Connected,NA,NA,,63546,0,154,54,7,136,10000,10000,20000,10000,10000,Greentop,MO,40.335091,-92.52631
"Wright, William",1990,110000,Cultivation,Alumn,Very Connected,"el-Jaffer, Zaahira",NA,,79991,155,321,270,162,325,20000,10000,20000,20000,20000,El Paso,TX,31.694842,-106.299987
"Davis, Rachael",1988,110000,Cultivation,Alumn,Modestly Connected,NA,500289,Financial Aid,18622,271,297,229,332,239,20000,20000,20000,20000,20000,Huntington Mills,PA,41.2044,-76.27211
"Zerom, Lonnie",1995,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,NA,,26587,0,96,146,0,218,20000,10000,20000,20000,10000,Rachel,WV,39.520705,-80.30336
"Lorenger, Carmen",2002,100000,Not a Prospect,Alumn,Somewhat Connected,"Barela, Audreana",NA,,92074,0,0,0,0,0,10000,10000,10000,10000,10000,Poway,CA,33.016928,-116.846046
"Martinez, Tiffany",1957,NA,NA,Alumn,Very Connected,NA,NA,,19070,232,0,52,176,0,10000,20000,10000,20000,20000,Morton,PA,39.906312,-75.32489
"al-Abraham, Saadiq",1981,NA,NA,Alumn,Modestly Connected,NA,500016,Financial Aid,19963,142,153,67,167,97,10000,20000,10000,10000,20000,Milford,DE,38.922806,-75.41449
"al-Gad, Rifqa",1970,NA,NA,Alumn,Somewhat Connected,NA,NA,,01756,426,190,256,381,168,20000,20000,10000,20000,20000,Mendon,MA,42.092006,-71.54474
"al-Jabbour, Tuhfa",1977,110000,Assessment,Alumn,Very Connected,"Barela, Audreana",NA,,92346,37,374,289,59,401,20000,10000,20000,20000,10000,Highland,CA,34.12716,-117.20073
